model,data_regime,epoch,layer,grad_norm
resnet50,100%,3,layer4.0.conv3.weight,0.08379257470369339
resnet50,100%,3,layer4.0.bn3.weight,0.03460386022925377
resnet50,100%,3,layer4.0.bn3.bias,0.01638190820813179
resnet50,100%,3,layer4.0.downsample.0.weight,0.07546306401491165
resnet50,100%,3,layer4.0.downsample.1.weight,0.029647978022694588
resnet50,100%,3,layer4.0.downsample.1.bias,0.01638190820813179
resnet50,100%,3,layer4.1.conv1.weight,0.09276444464921951
resnet50,100%,3,layer4.1.bn1.weight,0.018103599548339844
resnet50,100%,3,layer4.1.bn1.bias,0.011493438854813576
resnet50,100%,3,layer4.1.conv2.weight,0.061119552701711655
resnet50,100%,3,layer4.1.bn2.weight,0.022681493312120438
resnet50,100%,3,layer4.1.bn2.bias,0.013143940828740597
resnet50,100%,3,layer4.1.conv3.weight,0.06637369841337204
resnet50,100%,3,layer4.1.bn3.weight,0.030057916417717934
resnet50,100%,3,layer4.1.bn3.bias,0.016084015369415283
resnet50,100%,3,layer4.2.conv1.weight,0.10246462374925613
resnet50,100%,3,layer4.2.bn1.weight,0.024952344596385956
resnet50,100%,3,layer4.2.bn1.bias,0.015432852320373058
resnet50,100%,3,layer4.2.conv2.weight,0.04353473335504532
resnet50,100%,3,layer4.2.bn2.weight,0.018312662839889526
resnet50,100%,3,layer4.2.bn2.bias,0.013831425458192825
resnet50,100%,3,layer4.2.conv3.weight,0.03260141983628273
resnet50,100%,3,layer4.2.bn3.weight,0.02012520097196102
resnet50,100%,3,layer4.2.bn3.bias,0.011739177629351616
resnet50,100%,3,fc.weight,0.5480586886405945
resnet50,100%,3,fc.bias,0.04027488827705383
resnet50,100%,4,conv1.weight,0.09293214231729507
resnet50,100%,4,bn1.weight,0.024844177067279816
resnet50,100%,4,bn1.bias,0.006877532694488764
resnet50,100%,4,layer1.0.conv1.weight,0.03813101351261139
resnet50,100%,4,layer1.0.bn1.weight,0.009546980261802673
resnet50,100%,4,layer1.0.bn1.bias,0.005015168804675341
resnet50,100%,4,layer1.0.conv2.weight,0.06150846183300018
resnet50,100%,4,layer1.0.bn2.weight,0.009162490256130695
resnet50,100%,4,layer1.0.bn2.bias,0.005430559162050486
resnet50,100%,4,layer1.0.conv3.weight,0.050958309322595596
resnet50,100%,4,layer1.0.bn3.weight,0.02210632525384426
resnet50,100%,4,layer1.0.bn3.bias,0.01075483113527298
resnet50,100%,4,layer1.0.downsample.0.weight,0.0666867345571518
resnet50,100%,4,layer1.0.downsample.1.weight,0.021500878036022186
resnet50,100%,4,layer1.0.downsample.1.bias,0.01075483113527298
resnet50,100%,4,layer1.1.conv1.weight,0.016922002658247948
resnet50,100%,4,layer1.1.bn1.weight,0.008832348510622978
resnet50,100%,4,layer1.1.bn1.bias,0.0063549187034368515
resnet50,100%,4,layer1.1.conv2.weight,0.020238405093550682
resnet50,100%,4,layer1.1.bn2.weight,0.004458528943359852
resnet50,100%,4,layer1.1.bn2.bias,0.0020319551695138216
resnet50,100%,4,layer1.1.conv3.weight,0.02112440951168537
resnet50,100%,4,layer1.1.bn3.weight,0.016315141692757607
resnet50,100%,4,layer1.1.bn3.bias,0.007931536063551903
resnet50,100%,4,layer1.2.conv1.weight,0.01651638373732567
resnet50,100%,4,layer1.2.bn1.weight,0.003911872394382954
resnet50,100%,4,layer1.2.bn1.bias,0.0022471488919109106
resnet50,100%,4,layer1.2.conv2.weight,0.020512225106358528
resnet50,100%,4,layer1.2.bn2.weight,0.00422516418620944
resnet50,100%,4,layer1.2.bn2.bias,0.0024285931140184402
resnet50,100%,4,layer1.2.conv3.weight,0.02016557566821575
resnet50,100%,4,layer1.2.bn3.weight,0.009593154303729534
resnet50,100%,4,layer1.2.bn3.bias,0.004416279029101133
resnet50,100%,4,layer2.0.conv1.weight,0.02895488031208515
resnet50,100%,4,layer2.0.bn1.weight,0.0059338822029531
resnet50,100%,4,layer2.0.bn1.bias,0.004081182647496462
resnet50,100%,4,layer2.0.conv2.weight,0.022206248715519905
resnet50,100%,4,layer2.0.bn2.weight,0.00453249691054225
resnet50,100%,4,layer2.0.bn2.bias,0.002127844374626875
resnet50,100%,4,layer2.0.conv3.weight,0.028752341866493225
resnet50,100%,4,layer2.0.bn3.weight,0.006454027723520994
resnet50,100%,4,layer2.0.bn3.bias,0.003431095974519849
resnet50,100%,4,layer2.0.downsample.0.weight,0.02625761739909649
resnet50,100%,4,layer2.0.downsample.1.weight,0.005738949403166771
resnet50,100%,4,layer2.0.downsample.1.bias,0.003431095974519849
resnet50,100%,4,layer2.1.conv1.weight,0.01571834646165371
resnet50,100%,4,layer2.1.bn1.weight,0.00496723921969533
resnet50,100%,4,layer2.1.bn1.bias,0.0033456047531217337
resnet50,100%,4,layer2.1.conv2.weight,0.023307951167225838
resnet50,100%,4,layer2.1.bn2.weight,0.0046224105171859264
resnet50,100%,4,layer2.1.bn2.bias,0.0038916338235139847
resnet50,100%,4,layer2.1.conv3.weight,0.023655258119106293
resnet50,100%,4,layer2.1.bn3.weight,0.004479259252548218
resnet50,100%,4,layer2.1.bn3.bias,0.003118852386251092
resnet50,100%,4,layer2.2.conv1.weight,0.018332386389374733
resnet50,100%,4,layer2.2.bn1.weight,0.007981519214808941
resnet50,100%,4,layer2.2.bn1.bias,0.004903808701783419
resnet50,100%,4,layer2.2.conv2.weight,0.027209695428609848
resnet50,100%,4,layer2.2.bn2.weight,0.004757509101182222
resnet50,100%,4,layer2.2.bn2.bias,0.0029981292318552732
resnet50,100%,4,layer2.2.conv3.weight,0.026639044284820557
resnet50,100%,4,layer2.2.bn3.weight,0.0053229318000376225
resnet50,100%,4,layer2.2.bn3.bias,0.0029243198223412037
resnet50,100%,4,layer2.3.conv1.weight,0.01916046068072319
resnet50,100%,4,layer2.3.bn1.weight,0.0042983232997357845
resnet50,100%,4,layer2.3.bn1.bias,0.0030038519762456417
resnet50,100%,4,layer2.3.conv2.weight,0.020313424989581108
resnet50,100%,4,layer2.3.bn2.weight,0.004614323377609253
resnet50,100%,4,layer2.3.bn2.bias,0.0027075663674622774
resnet50,100%,4,layer2.3.conv3.weight,0.02123285084962845
resnet50,100%,4,layer2.3.bn3.weight,0.0050768437795341015
resnet50,100%,4,layer2.3.bn3.bias,0.002593350363895297
resnet50,100%,4,layer3.0.conv1.weight,0.031979210674762726
resnet50,100%,4,layer3.0.bn1.weight,0.007617301773279905
resnet50,100%,4,layer3.0.bn1.bias,0.005010534077882767
resnet50,100%,4,layer3.0.conv2.weight,0.020858395844697952
resnet50,100%,4,layer3.0.bn2.weight,0.004277895204722881
resnet50,100%,4,layer3.0.bn2.bias,0.0022885382641106844
resnet50,100%,4,layer3.0.conv3.weight,0.026088429614901543
resnet50,100%,4,layer3.0.bn3.weight,0.006108770612627268
resnet50,100%,4,layer3.0.bn3.bias,0.004040037747472525
resnet50,100%,4,layer3.0.downsample.0.weight,0.022656923159956932
resnet50,100%,4,layer3.0.downsample.1.weight,0.005655552260577679
resnet50,100%,4,layer3.0.downsample.1.bias,0.004040037747472525
resnet50,100%,4,layer3.1.conv1.weight,0.017054397612810135
resnet50,100%,4,layer3.1.bn1.weight,0.0042634629644453526
resnet50,100%,4,layer3.1.bn1.bias,0.0026998277753591537
resnet50,100%,4,layer3.1.conv2.weight,0.020289111882448196
resnet50,100%,4,layer3.1.bn2.weight,0.004665351938456297
resnet50,100%,4,layer3.1.bn2.bias,0.0034019863232970238
resnet50,100%,4,layer3.1.conv3.weight,0.022464653477072716
resnet50,100%,4,layer3.1.bn3.weight,0.005007866304367781
resnet50,100%,4,layer3.1.bn3.bias,0.0040113721042871475
resnet50,100%,4,layer3.2.conv1.weight,0.01896016299724579
resnet50,100%,4,layer3.2.bn1.weight,0.005272313952445984
resnet50,100%,4,layer3.2.bn1.bias,0.0032523535192012787
resnet50,100%,4,layer3.2.conv2.weight,0.023780692368745804
resnet50,100%,4,layer3.2.bn2.weight,0.007651491556316614
resnet50,100%,4,layer3.2.bn2.bias,0.004696354269981384
resnet50,100%,4,layer3.2.conv3.weight,0.022416016086935997
resnet50,100%,4,layer3.2.bn3.weight,0.0057847751304507256
resnet50,100%,4,layer3.2.bn3.bias,0.0037987970281392336
resnet50,100%,4,layer3.3.conv1.weight,0.018088912591338158
resnet50,100%,4,layer3.3.bn1.weight,0.005957275629043579
resnet50,100%,4,layer3.3.bn1.bias,0.0033834208734333515
resnet50,100%,4,layer3.3.conv2.weight,0.022179434075951576
resnet50,100%,4,layer3.3.bn2.weight,0.006702843587845564
resnet50,100%,4,layer3.3.bn2.bias,0.004408819135278463
resnet50,100%,4,layer3.3.conv3.weight,0.022829845547676086
resnet50,100%,4,layer3.3.bn3.weight,0.0059081632643938065
resnet50,100%,4,layer3.3.bn3.bias,0.0036410591565072536
resnet50,100%,4,layer3.4.conv1.weight,0.02116849459707737
resnet50,100%,4,layer3.4.bn1.weight,0.005406146869063377
resnet50,100%,4,layer3.4.bn1.bias,0.0035146574955433607
resnet50,100%,4,layer3.4.conv2.weight,0.01875162497162819
resnet50,100%,4,layer3.4.bn2.weight,0.004822970367968082
resnet50,100%,4,layer3.4.bn2.bias,0.002656630938872695
resnet50,100%,4,layer3.4.conv3.weight,0.022278301417827606
resnet50,100%,4,layer3.4.bn3.weight,0.005995231680572033
resnet50,100%,4,layer3.4.bn3.bias,0.0033031324855983257
resnet50,100%,4,layer3.5.conv1.weight,0.023807892575860023
resnet50,100%,4,layer3.5.bn1.weight,0.008413122035562992
resnet50,100%,4,layer3.5.bn1.bias,0.004523597192019224
resnet50,100%,4,layer3.5.conv2.weight,0.018281662836670876
resnet50,100%,4,layer3.5.bn2.weight,0.004438520409166813
resnet50,100%,4,layer3.5.bn2.bias,0.0024577646981924772
resnet50,100%,4,layer3.5.conv3.weight,0.02092934213578701
resnet50,100%,4,layer3.5.bn3.weight,0.005221017170697451
resnet50,100%,4,layer3.5.bn3.bias,0.00279009691439569
resnet50,100%,4,layer4.0.conv1.weight,0.027946971356868744
resnet50,100%,4,layer4.0.bn1.weight,0.011792370118200779
resnet50,100%,4,layer4.0.bn1.bias,0.005922064185142517
resnet50,100%,4,layer4.0.conv2.weight,0.017042038962244987
resnet50,100%,4,layer4.0.bn2.weight,0.00396338663995266
resnet50,100%,4,layer4.0.bn2.bias,0.002676468575373292
resnet50,100%,4,layer4.0.conv3.weight,0.022758468985557556
resnet50,100%,4,layer4.0.bn3.weight,0.010403621941804886
resnet50,100%,4,layer4.0.bn3.bias,0.005179388448596001
resnet50,100%,4,layer4.0.downsample.0.weight,0.021946560591459274
resnet50,100%,4,layer4.0.downsample.1.weight,0.010020582005381584
resnet50,100%,4,layer4.0.downsample.1.bias,0.005179388448596001
resnet50,100%,4,layer4.1.conv1.weight,0.025071701034903526
resnet50,100%,4,layer4.1.bn1.weight,0.005251729395240545
resnet50,100%,4,layer4.1.bn1.bias,0.0035429915878921747
resnet50,100%,4,layer4.1.conv2.weight,0.01711174286901951
resnet50,100%,4,layer4.1.bn2.weight,0.006538255140185356
resnet50,100%,4,layer4.1.bn2.bias,0.0039573353715240955
resnet50,100%,4,layer4.1.conv3.weight,0.022187240421772003
resnet50,100%,4,layer4.1.bn3.weight,0.009663762524724007
resnet50,100%,4,layer4.1.bn3.bias,0.00503180455416441
resnet50,100%,4,layer4.2.conv1.weight,0.030002498999238014
resnet50,100%,4,layer4.2.bn1.weight,0.00838490016758442
resnet50,100%,4,layer4.2.bn1.bias,0.005873498972505331
resnet50,100%,4,layer4.2.conv2.weight,0.016192244365811348
resnet50,100%,4,layer4.2.bn2.weight,0.008096064440906048
resnet50,100%,4,layer4.2.bn2.bias,0.005798921920359135
resnet50,100%,4,layer4.2.conv3.weight,0.012077315710484982
resnet50,100%,4,layer4.2.bn3.weight,0.007383783347904682
resnet50,100%,4,layer4.2.bn3.bias,0.004349057096987963
resnet50,100%,4,fc.weight,0.21707384288311005
resnet50,100%,4,fc.bias,0.014319897629320621
resnet50,100%,5,conv1.weight,0.7161152958869934
resnet50,100%,5,bn1.weight,0.09252037853002548
resnet50,100%,5,bn1.bias,0.044584181159734726
resnet50,100%,5,layer1.0.conv1.weight,0.24523277580738068
resnet50,100%,5,layer1.0.bn1.weight,0.0447838269174099
resnet50,100%,5,layer1.0.bn1.bias,0.029612934216856956
resnet50,100%,5,layer1.0.conv2.weight,0.3325612246990204
resnet50,100%,5,layer1.0.bn2.weight,0.045147448778152466
resnet50,100%,5,layer1.0.bn2.bias,0.019716709852218628
resnet50,100%,5,layer1.0.conv3.weight,0.29631704092025757
resnet50,100%,5,layer1.0.bn3.weight,0.17777816951274872
resnet50,100%,5,layer1.0.bn3.bias,0.06230252981185913
resnet50,100%,5,layer1.0.downsample.0.weight,0.5491626858711243
resnet50,100%,5,layer1.0.downsample.1.weight,0.17052587866783142
resnet50,100%,5,layer1.0.downsample.1.bias,0.06230252981185913
resnet50,100%,5,layer1.1.conv1.weight,0.25786030292510986
resnet50,100%,5,layer1.1.bn1.weight,0.120649553835392
resnet50,100%,5,layer1.1.bn1.bias,0.07311653345823288
resnet50,100%,5,layer1.1.conv2.weight,0.13764050602912903
resnet50,100%,5,layer1.1.bn2.weight,0.05526874586939812
resnet50,100%,5,layer1.1.bn2.bias,0.023440200835466385
resnet50,100%,5,layer1.1.conv3.weight,0.13929526507854462
resnet50,100%,5,layer1.1.bn3.weight,0.08528855443000793
resnet50,100%,5,layer1.1.bn3.bias,0.03602074831724167
resnet50,100%,5,layer1.2.conv1.weight,0.12449648231267929
resnet50,100%,5,layer1.2.bn1.weight,0.03866850212216377
resnet50,100%,5,layer1.2.bn1.bias,0.014305970631539822
resnet50,100%,5,layer1.2.conv2.weight,0.10421853512525558
resnet50,100%,5,layer1.2.bn2.weight,0.019572701305150986
resnet50,100%,5,layer1.2.bn2.bias,0.01316226739436388
resnet50,100%,5,layer1.2.conv3.weight,0.09904734790325165
resnet50,100%,5,layer1.2.bn3.weight,0.05086614936590195
resnet50,100%,5,layer1.2.bn3.bias,0.02567041665315628
resnet50,100%,5,layer2.0.conv1.weight,0.144658163189888
resnet50,100%,5,layer2.0.bn1.weight,0.029321635141968727
resnet50,100%,5,layer2.0.bn1.bias,0.020018016919493675
resnet50,100%,5,layer2.0.conv2.weight,0.10929929465055466
resnet50,100%,5,layer2.0.bn2.weight,0.027865862473845482
resnet50,100%,5,layer2.0.bn2.bias,0.01252138614654541
resnet50,100%,5,layer2.0.conv3.weight,0.14432477951049805
resnet50,100%,5,layer2.0.bn3.weight,0.027896525338292122
resnet50,100%,5,layer2.0.bn3.bias,0.019591066986322403
resnet50,100%,5,layer2.0.downsample.0.weight,0.12960349023342133
resnet50,100%,5,layer2.0.downsample.1.weight,0.027463138103485107
resnet50,100%,5,layer2.0.downsample.1.bias,0.019591066986322403
resnet50,100%,5,layer2.1.conv1.weight,0.09406910836696625
resnet50,100%,5,layer2.1.bn1.weight,0.03353332728147507
resnet50,100%,5,layer2.1.bn1.bias,0.021140728145837784
resnet50,100%,5,layer2.1.conv2.weight,0.1375129222869873
resnet50,100%,5,layer2.1.bn2.weight,0.02578241564333439
resnet50,100%,5,layer2.1.bn2.bias,0.02124638669192791
resnet50,100%,5,layer2.1.conv3.weight,0.12508167326450348
resnet50,100%,5,layer2.1.bn3.weight,0.02852237969636917
resnet50,100%,5,layer2.1.bn3.bias,0.017383268103003502
resnet50,100%,5,layer2.2.conv1.weight,0.08394131809473038
resnet50,100%,5,layer2.2.bn1.weight,0.029855577275156975
resnet50,100%,5,layer2.2.bn1.bias,0.023210560902953148
resnet50,100%,5,layer2.2.conv2.weight,0.1107766404747963
resnet50,100%,5,layer2.2.bn2.weight,0.024756619706749916
resnet50,100%,5,layer2.2.bn2.bias,0.013937599025666714
resnet50,100%,5,layer2.2.conv3.weight,0.12456968426704407
resnet50,100%,5,layer2.2.bn3.weight,0.025528008118271828
resnet50,100%,5,layer2.2.bn3.bias,0.015667185187339783
resnet50,100%,5,layer2.3.conv1.weight,0.10246853530406952
resnet50,100%,5,layer2.3.bn1.weight,0.027893174439668655
resnet50,100%,5,layer2.3.bn1.bias,0.017345940694212914
resnet50,100%,5,layer2.3.conv2.weight,0.09947068989276886
resnet50,100%,5,layer2.3.bn2.weight,0.0243384912610054
resnet50,100%,5,layer2.3.bn2.bias,0.01675485447049141
resnet50,100%,5,layer2.3.conv3.weight,0.10023599117994308
resnet50,100%,5,layer2.3.bn3.weight,0.02299404889345169
resnet50,100%,5,layer2.3.bn3.bias,0.013473019003868103
resnet50,100%,5,layer3.0.conv1.weight,0.1436324268579483
resnet50,100%,5,layer3.0.bn1.weight,0.033616092056035995
resnet50,100%,5,layer3.0.bn1.bias,0.023647690191864967
resnet50,100%,5,layer3.0.conv2.weight,0.09433601051568985
resnet50,100%,5,layer3.0.bn2.weight,0.020163176581263542
resnet50,100%,5,layer3.0.bn2.bias,0.011394108645617962
resnet50,100%,5,layer3.0.conv3.weight,0.11760818958282471
resnet50,100%,5,layer3.0.bn3.weight,0.027896327897906303
resnet50,100%,5,layer3.0.bn3.bias,0.018387479707598686
resnet50,100%,5,layer3.0.downsample.0.weight,0.10271603614091873
resnet50,100%,5,layer3.0.downsample.1.weight,0.02486152946949005
resnet50,100%,5,layer3.0.downsample.1.bias,0.018387479707598686
resnet50,100%,5,layer3.1.conv1.weight,0.08280834555625916
resnet50,100%,5,layer3.1.bn1.weight,0.019462935626506805
resnet50,100%,5,layer3.1.bn1.bias,0.013162316754460335
resnet50,100%,5,layer3.1.conv2.weight,0.09479550272226334
resnet50,100%,5,layer3.1.bn2.weight,0.025497794151306152
resnet50,100%,5,layer3.1.bn2.bias,0.01620926521718502
resnet50,100%,5,layer3.1.conv3.weight,0.10489245504140854
resnet50,100%,5,layer3.1.bn3.weight,0.023528099060058594
resnet50,100%,5,layer3.1.bn3.bias,0.01713806390762329
resnet50,100%,5,layer3.2.conv1.weight,0.0881883054971695
resnet50,100%,5,layer3.2.bn1.weight,0.022894853726029396
resnet50,100%,5,layer3.2.bn1.bias,0.014464771375060081
resnet50,100%,5,layer3.2.conv2.weight,0.10625192523002625
resnet50,100%,5,layer3.2.bn2.weight,0.030556512996554375
resnet50,100%,5,layer3.2.bn2.bias,0.018593408167362213
resnet50,100%,5,layer3.2.conv3.weight,0.09971200674772263
resnet50,100%,5,layer3.2.bn3.weight,0.025058092549443245
resnet50,100%,5,layer3.2.bn3.bias,0.01565311662852764
resnet50,100%,5,layer3.3.conv1.weight,0.084602952003479
resnet50,100%,5,layer3.3.bn1.weight,0.024799706414341927
resnet50,100%,5,layer3.3.bn1.bias,0.015050353482365608
resnet50,100%,5,layer3.3.conv2.weight,0.08960911631584167
resnet50,100%,5,layer3.3.bn2.weight,0.025376565754413605
resnet50,100%,5,layer3.3.bn2.bias,0.014280399307608604
resnet50,100%,5,layer3.3.conv3.weight,0.09150901436805725
resnet50,100%,5,layer3.3.bn3.weight,0.025021640583872795
resnet50,100%,5,layer3.3.bn3.bias,0.01424564328044653
resnet50,100%,5,layer3.4.conv1.weight,0.09243835508823395
resnet50,100%,5,layer3.4.bn1.weight,0.027219772338867188
resnet50,100%,5,layer3.4.bn1.bias,0.01600787043571472
resnet50,100%,5,layer3.4.conv2.weight,0.07866508513689041
resnet50,100%,5,layer3.4.bn2.weight,0.01883302442729473
resnet50,100%,5,layer3.4.bn2.bias,0.01097719557583332
resnet50,100%,5,layer3.4.conv3.weight,0.08781427145004272
resnet50,100%,5,layer3.4.bn3.weight,0.024312490597367287
resnet50,100%,5,layer3.4.bn3.bias,0.012942819856107235
resnet50,100%,5,layer3.5.conv1.weight,0.09285373985767365
resnet50,100%,5,layer3.5.bn1.weight,0.030880166217684746
resnet50,100%,5,layer3.5.bn1.bias,0.01823577471077442
resnet50,100%,5,layer3.5.conv2.weight,0.06806156784296036
resnet50,100%,5,layer3.5.bn2.weight,0.01597675308585167
resnet50,100%,5,layer3.5.bn2.bias,0.009730258956551552
resnet50,100%,5,layer3.5.conv3.weight,0.08220522105693817
resnet50,100%,5,layer3.5.bn3.weight,0.020377885550260544
resnet50,100%,5,layer3.5.bn3.bias,0.01121591031551361
resnet50,100%,5,layer4.0.conv1.weight,0.11702170222997665
resnet50,100%,5,layer4.0.bn1.weight,0.04798198118805885
resnet50,100%,5,layer4.0.bn1.bias,0.025899559259414673
resnet50,100%,5,layer4.0.conv2.weight,0.07503381371498108
resnet50,100%,5,layer4.0.bn2.weight,0.01662345975637436
resnet50,100%,5,layer4.0.bn2.bias,0.010298418812453747
resnet50,100%,5,layer4.0.conv3.weight,0.09509237855672836
resnet50,100%,5,layer4.0.bn3.weight,0.04390152916312218
resnet50,100%,5,layer4.0.bn3.bias,0.02297831140458584
resnet50,100%,5,layer4.0.downsample.0.weight,0.09402932226657867
resnet50,100%,5,layer4.0.downsample.1.weight,0.040690429508686066
resnet50,100%,5,layer4.0.downsample.1.bias,0.02297831140458584
resnet50,100%,5,layer4.1.conv1.weight,0.10113534331321716
resnet50,100%,5,layer4.1.bn1.weight,0.02070755697786808
resnet50,100%,5,layer4.1.bn1.bias,0.014712247997522354
resnet50,100%,5,layer4.1.conv2.weight,0.07366175204515457
resnet50,100%,5,layer4.1.bn2.weight,0.028430791571736336
resnet50,100%,5,layer4.1.bn2.bias,0.017884278669953346
resnet50,100%,5,layer4.1.conv3.weight,0.08312171697616577
resnet50,100%,5,layer4.1.bn3.weight,0.043327055871486664
resnet50,100%,5,layer4.1.bn3.bias,0.02418583072721958
resnet50,100%,5,layer4.2.conv1.weight,0.12671557068824768
resnet50,100%,5,layer4.2.bn1.weight,0.03870715573430061
resnet50,100%,5,layer4.2.bn1.bias,0.02708778902888298
resnet50,100%,5,layer4.2.conv2.weight,0.06627222150564194
resnet50,100%,5,layer4.2.bn2.weight,0.035862550139427185
resnet50,100%,5,layer4.2.bn2.bias,0.023112324997782707
resnet50,100%,5,layer4.2.conv3.weight,0.0527041032910347
resnet50,100%,5,layer4.2.bn3.weight,0.03356267511844635
resnet50,100%,5,layer4.2.bn3.bias,0.020016588270664215
resnet50,100%,5,fc.weight,0.9573311805725098
resnet50,100%,5,fc.bias,0.060774050652980804
resnet50,100%,6,conv1.weight,0.2099478542804718
resnet50,100%,6,bn1.weight,0.034953679889440536
resnet50,100%,6,bn1.bias,0.006089190952479839
resnet50,100%,6,layer1.0.conv1.weight,0.03649668022990227
resnet50,100%,6,layer1.0.bn1.weight,0.009792866185307503
resnet50,100%,6,layer1.0.bn1.bias,0.00738371629267931
resnet50,100%,6,layer1.0.conv2.weight,0.06344213336706161
resnet50,100%,6,layer1.0.bn2.weight,0.018486864864826202
resnet50,100%,6,layer1.0.bn2.bias,0.009320934303104877
resnet50,100%,6,layer1.0.conv3.weight,0.039406973868608475
resnet50,100%,6,layer1.0.bn3.weight,0.02929702028632164
resnet50,100%,6,layer1.0.bn3.bias,0.015903305262327194
resnet50,100%,6,layer1.0.downsample.0.weight,0.12211934477090836
resnet50,100%,6,layer1.0.downsample.1.weight,0.02816513366997242
resnet50,100%,6,layer1.0.downsample.1.bias,0.015903305262327194
resnet50,100%,6,layer1.1.conv1.weight,0.03380785509943962
resnet50,100%,6,layer1.1.bn1.weight,0.019279222935438156
resnet50,100%,6,layer1.1.bn1.bias,0.014229757711291313
resnet50,100%,6,layer1.1.conv2.weight,0.03344554454088211
resnet50,100%,6,layer1.1.bn2.weight,0.008862054906785488
resnet50,100%,6,layer1.1.bn2.bias,0.0057189068756997585
resnet50,100%,6,layer1.1.conv3.weight,0.03305969014763832
resnet50,100%,6,layer1.1.bn3.weight,0.026352783665060997
resnet50,100%,6,layer1.1.bn3.bias,0.011621188372373581
resnet50,100%,6,layer1.2.conv1.weight,0.022481882944703102
resnet50,100%,6,layer1.2.bn1.weight,0.00405950378626585
resnet50,100%,6,layer1.2.bn1.bias,0.002970150439068675
resnet50,100%,6,layer1.2.conv2.weight,0.025158395990729332
resnet50,100%,6,layer1.2.bn2.weight,0.005478422157466412
resnet50,100%,6,layer1.2.bn2.bias,0.0028387599159032106
resnet50,100%,6,layer1.2.conv3.weight,0.025592749938368797
resnet50,100%,6,layer1.2.bn3.weight,0.013988515362143517
resnet50,100%,6,layer1.2.bn3.bias,0.007483425084501505
resnet50,100%,6,layer2.0.conv1.weight,0.04019762575626373
resnet50,100%,6,layer2.0.bn1.weight,0.007196449209004641
resnet50,100%,6,layer2.0.bn1.bias,0.005821826867759228
resnet50,100%,6,layer2.0.conv2.weight,0.02657628431916237
resnet50,100%,6,layer2.0.bn2.weight,0.005478328093886375
resnet50,100%,6,layer2.0.bn2.bias,0.0030570460949093103
resnet50,100%,6,layer2.0.conv3.weight,0.03637146204710007
resnet50,100%,6,layer2.0.bn3.weight,0.008196686394512653
resnet50,100%,6,layer2.0.bn3.bias,0.005211498588323593
resnet50,100%,6,layer2.0.downsample.0.weight,0.033426687121391296
resnet50,100%,6,layer2.0.downsample.1.weight,0.007679362315684557
resnet50,100%,6,layer2.0.downsample.1.bias,0.005211498588323593
resnet50,100%,6,layer2.1.conv1.weight,0.023709988221526146
resnet50,100%,6,layer2.1.bn1.weight,0.00710839731618762
resnet50,100%,6,layer2.1.bn1.bias,0.00556924706324935
resnet50,100%,6,layer2.1.conv2.weight,0.04353156313300133
resnet50,100%,6,layer2.1.bn2.weight,0.006474742200225592
resnet50,100%,6,layer2.1.bn2.bias,0.005430364049971104
resnet50,100%,6,layer2.1.conv3.weight,0.02869812771677971
resnet50,100%,6,layer2.1.bn3.weight,0.005193831864744425
resnet50,100%,6,layer2.1.bn3.bias,0.004888441879302263
resnet50,100%,6,layer2.2.conv1.weight,0.020424792543053627
resnet50,100%,6,layer2.2.bn1.weight,0.008641259744763374
resnet50,100%,6,layer2.2.bn1.bias,0.005962975323200226
resnet50,100%,6,layer2.2.conv2.weight,0.027487220242619514
resnet50,100%,6,layer2.2.bn2.weight,0.0061180973425507545
resnet50,100%,6,layer2.2.bn2.bias,0.003936613444238901
resnet50,100%,6,layer2.2.conv3.weight,0.03123045526444912
resnet50,100%,6,layer2.2.bn3.weight,0.006952578201889992
resnet50,100%,6,layer2.2.bn3.bias,0.0044126869179308414
resnet50,100%,6,layer2.3.conv1.weight,0.02552052214741707
resnet50,100%,6,layer2.3.bn1.weight,0.00592024065554142
resnet50,100%,6,layer2.3.bn1.bias,0.004396854899823666
resnet50,100%,6,layer2.3.conv2.weight,0.024996086955070496
resnet50,100%,6,layer2.3.bn2.weight,0.007055795751512051
resnet50,100%,6,layer2.3.bn2.bias,0.004496254958212376
resnet50,100%,6,layer2.3.conv3.weight,0.027291662991046906
resnet50,100%,6,layer2.3.bn3.weight,0.005892300978302956
resnet50,100%,6,layer2.3.bn3.bias,0.0038003188092261553
resnet50,100%,6,layer3.0.conv1.weight,0.043355900794267654
resnet50,100%,6,layer3.0.bn1.weight,0.009515631012618542
resnet50,100%,6,layer3.0.bn1.bias,0.006535139866173267
resnet50,100%,6,layer3.0.conv2.weight,0.024078071117401123
resnet50,100%,6,layer3.0.bn2.weight,0.005128323100507259
resnet50,100%,6,layer3.0.bn2.bias,0.0027339186053723097
resnet50,100%,6,layer3.0.conv3.weight,0.03149595484137535
resnet50,100%,6,layer3.0.bn3.weight,0.00756777822971344
resnet50,100%,6,layer3.0.bn3.bias,0.004687156528234482
resnet50,100%,6,layer3.0.downsample.0.weight,0.02478906139731407
resnet50,100%,6,layer3.0.downsample.1.weight,0.006410971283912659
resnet50,100%,6,layer3.0.downsample.1.bias,0.004687156528234482
resnet50,100%,6,layer3.1.conv1.weight,0.01852664351463318
resnet50,100%,6,layer3.1.bn1.weight,0.004343674052506685
resnet50,100%,6,layer3.1.bn1.bias,0.0031234738416969776
resnet50,100%,6,layer3.1.conv2.weight,0.021490883082151413
